_id,temperature,humidity,air_quality,noise_level,timestamp,zone,local_timestamp
680f0196edd8a59aa8c3ce80,31.1,79.8,351,240,2025-04-28T04:18:30.345Z,playground,2025-04-28T09:48:30.345Z
680f01d3edd8a59aa8c3ce81,31.1,79.7,358,240,2025-04-28T04:19:31.596Z,playground,2025-04-28T09:49:31.596Z
680f0210edd8a59aa8c3ce82,31.1,79.7,360,235,2025-04-28T04:20:32.929Z,playground,2025-04-28T09:50:32.929Z
680f024eedd8a59aa8c3ce83,31.2,79.4,353,237,2025-04-28T04:21:34.263Z,playground,2025-04-28T09:51:34.263Z
680f028bedd8a59aa8c3ce84,31.3,79.5,353,233,2025-04-28T04:22:35.399Z,playground,2025-04-28T09:52:35.399Z
680f02cbedd8a59aa8c3ce85,31.3,79.2,368,240,2025-04-28T04:23:39.305Z,playground,2025-04-28T09:53:39.305Z
680f0308edd8a59aa8c3ce86,31.3,79.2,368,238,2025-04-28T04:24:40.455Z,playground,2025-04-28T09:54:40.455Z
680f0345edd8a59aa8c3ce87,31.4,79.1,359,231,2025-04-28T04:25:41.572Z,playground,2025-04-28T09:55:41.572Z
680f0382edd8a59aa8c3ce88,31.4,78.9,366,228,2025-04-28T04:26:42.806Z,playground,2025-04-28T09:56:42.806Z
680f03bfedd8a59aa8c3ce89,31.5,78.8,395,231,2025-04-28T04:27:43.960Z,playground,2025-04-28T09:57:43.960Z
680f03fdedd8a59aa8c3ce8a,31.5,78.8,400,238,2025-04-28T04:28:45.182Z,playground,2025-04-28T09:58:45.182Z
680f043aedd8a59aa8c3ce8b,31.4,79,409,234,2025-04-28T04:29:46.414Z,playground,2025-04-28T09:59:46.414Z
680f0477edd8a59aa8c3ce8c,31.4,78.7,404,231,2025-04-28T04:30:47.555Z,playground,2025-04-28T10:00:47.555Z
680f04b4edd8a59aa8c3ce8d,31.4,78.6,403,234,2025-04-28T04:31:48.897Z,playground,2025-04-28T10:01:48.897Z
680f04f2edd8a59aa8c3ce8e,31.4,78.7,409,235,2025-04-28T04:32:50.025Z,playground,2025-04-28T10:02:50.025Z
680f052fedd8a59aa8c3ce8f,31.3,79,400,236,2025-04-28T04:33:51.159Z,playground,2025-04-28T10:03:51.159Z
680f056cedd8a59aa8c3ce90,31.3,79,397,228,2025-04-28T04:34:52.393Z,playground,2025-04-28T10:04:52.393Z
680f05a9edd8a59aa8c3ce91,31.3,79.2,384,234,2025-04-28T04:35:53.641Z,playground,2025-04-28T10:05:53.641Z
680f05e6edd8a59aa8c3ce92,31.3,79.2,386,229,2025-04-28T04:36:54.971Z,playground,2025-04-28T10:06:54.971Z
680f0624edd8a59aa8c3ce93,31.4,79,394,231,2025-04-28T04:37:56.112Z,playground,2025-04-28T10:07:56.112Z
680f0661edd8a59aa8c3ce94,31.3,79,374,227,2025-04-28T04:38:57.670Z,playground,2025-04-28T10:08:57.670Z
680f069eedd8a59aa8c3ce95,31.4,79.1,390,227,2025-04-28T04:39:58.683Z,playground,2025-04-28T10:09:58.683Z
680f06dbedd8a59aa8c3ce96,31.4,79,371,240,2025-04-28T04:40:59.932Z,playground,2025-04-28T10:10:59.932Z
680f0719edd8a59aa8c3ce97,31.4,78.9,370,230,2025-04-28T04:42:01.434Z,playground,2025-04-28T10:12:01.434Z
680f0756edd8a59aa8c3ce98,31.4,78.9,362,235,2025-04-28T04:43:02.511Z,playground,2025-04-28T10:13:02.511Z
680f0793edd8a59aa8c3ce99,31.4,78.9,359,240,2025-04-28T04:44:03.844Z,playground,2025-04-28T10:14:03.844Z
680f07d1edd8a59aa8c3ce9a,31.4,78.6,351,233,2025-04-28T04:45:05.233Z,playground,2025-04-28T10:15:05.233Z
680f080eedd8a59aa8c3ce9b,31.4,78.5,359,239,2025-04-28T04:46:06.521Z,playground,2025-04-28T10:16:06.521Z
680f084bedd8a59aa8c3ce9c,31.4,78.5,365,235,2025-04-28T04:47:07.763Z,playground,2025-04-28T10:17:07.763Z
680f0889edd8a59aa8c3ce9d,31.5,78.4,368,231,2025-04-28T04:48:09.098Z,playground,2025-04-28T10:18:09.098Z
680f08c6edd8a59aa8c3ce9e,31.5,78.4,354,233,2025-04-28T04:49:10.371Z,playground,2025-04-28T10:19:10.371Z
680f0903edd8a59aa8c3ce9f,31.5,78.1,369,231,2025-04-28T04:50:11.472Z,playground,2025-04-28T10:20:11.472Z
680f0940edd8a59aa8c3cea0,31.4,78,362,231,2025-04-28T04:51:12.608Z,playground,2025-04-28T10:21:12.608Z
680f097dedd8a59aa8c3cea1,31.4,78,358,231,2025-04-28T04:52:13.744Z,playground,2025-04-28T10:22:13.744Z
680f09bbedd8a59aa8c3cea2,31.4,78.1,352,235,2025-04-28T04:53:15.482Z,playground,2025-04-28T10:23:15.482Z
680f09f8edd8a59aa8c3cea3,31.4,77.9,359,235,2025-04-28T04:54:16.370Z,playground,2025-04-28T10:24:16.370Z
680f0a35edd8a59aa8c3cea4,31.4,77.8,355,227,2025-04-28T04:55:17.455Z,playground,2025-04-28T10:25:17.455Z
680f0a72edd8a59aa8c3cea5,31.4,77.6,354,229,2025-04-28T04:56:18.798Z,playground,2025-04-28T10:26:18.798Z
680f0ab0edd8a59aa8c3cea6,31.5,77.5,354,235,2025-04-28T04:57:20.256Z,playground,2025-04-28T10:27:20.256Z
680f0aededd8a59aa8c3cea7,31.6,77.3,367,233,2025-04-28T04:58:21.582Z,playground,2025-04-28T10:28:21.582Z
680f0b2aedd8a59aa8c3cea8,31.6,77.4,400,232,2025-04-28T04:59:22.716Z,playground,2025-04-28T10:29:22.716Z
680f0b67edd8a59aa8c3cea9,31.6,77.4,418,231,2025-04-28T05:00:23.946Z,playground,2025-04-28T10:30:23.946Z
680f0ba5edd8a59aa8c3ceaa,31.5,77.6,464,231,2025-04-28T05:01:25.824Z,playground,2025-04-28T10:31:25.824Z
680f0be3edd8a59aa8c3ceab,31.6,77.2,475,236,2025-04-28T05:02:27.034Z,playground,2025-04-28T10:32:27.034Z
680f0c20edd8a59aa8c3ceac,31.6,76.6,491,234,2025-04-28T05:03:28.291Z,playground,2025-04-28T10:33:28.291Z
680f0c5dedd8a59aa8c3cead,31.5,76.6,496,232,2025-04-28T05:04:29.519Z,playground,2025-04-28T10:34:29.519Z
680f0c9aedd8a59aa8c3ceae,31.5,76.6,487,231,2025-04-28T05:05:30.751Z,playground,2025-04-28T10:35:30.751Z
680f0cd8edd8a59aa8c3ceaf,31.6,76.8,480,228,2025-04-28T05:06:32.207Z,playground,2025-04-28T10:36:32.207Z
680f0d15edd8a59aa8c3ceb0,31.5,76.9,475,238,2025-04-28T05:07:33.331Z,playground,2025-04-28T10:37:33.331Z
680f0d52edd8a59aa8c3ceb1,31.5,77,459,235,2025-04-28T05:08:34.666Z,playground,2025-04-28T10:38:34.666Z
680f0d90edd8a59aa8c3ceb2,31.5,76.8,471,235,2025-04-28T05:09:36.003Z,playground,2025-04-28T10:39:36.003Z
680f0dcdedd8a59aa8c3ceb3,31.5,76.9,437,227,2025-04-28T05:10:37.242Z,playground,2025-04-28T10:40:37.242Z
680f0e0aedd8a59aa8c3ceb4,31.6,77,438,240,2025-04-28T05:11:38.699Z,playground,2025-04-28T10:41:38.699Z
680f0e47edd8a59aa8c3ceb5,31.6,76.8,455,263,2025-04-28T05:12:39.817Z,playground,2025-04-28T10:42:39.817Z
680f0e85edd8a59aa8c3ceb6,31.6,76.9,432,249,2025-04-28T05:13:41.063Z,playground,2025-04-28T10:43:41.063Z
680f0ec2edd8a59aa8c3ceb7,31.6,76.8,431,240,2025-04-28T05:14:42.982Z,playground,2025-04-28T10:44:42.982Z
680f0effedd8a59aa8c3ceb8,31.6,76.9,419,234,2025-04-28T05:15:43.633Z,playground,2025-04-28T10:45:43.633Z
680f0f3cedd8a59aa8c3ceb9,31.6,76.6,405,234,2025-04-28T05:16:44.873Z,playground,2025-04-28T10:46:44.873Z
680f0f7aedd8a59aa8c3ceba,31.6,76.3,395,231,2025-04-28T05:17:46.212Z,playground,2025-04-28T10:47:46.212Z
680f0fb7edd8a59aa8c3cebb,31.5,76.1,379,235,2025-04-28T05:18:47.347Z,playground,2025-04-28T10:48:47.347Z
680f0ff4edd8a59aa8c3cebc,31.5,76.2,363,228,2025-04-28T05:19:48.746Z,playground,2025-04-28T10:49:48.746Z
680f1031edd8a59aa8c3cebd,31.5,76.4,359,235,2025-04-28T05:20:49.927Z,playground,2025-04-28T10:50:49.927Z
680f106fedd8a59aa8c3cebe,31.7,76,359,226,2025-04-28T05:21:51.071Z,playground,2025-04-28T10:51:51.071Z
680f10acedd8a59aa8c3cebf,31.8,75.9,346,231,2025-04-28T05:22:52.403Z,playground,2025-04-28T10:52:52.403Z
680f10e9edd8a59aa8c3cec0,31.9,75.6,346,229,2025-04-28T05:23:53.537Z,playground,2025-04-28T10:53:53.537Z
680f1126edd8a59aa8c3cec1,31.9,75.6,346,231,2025-04-28T05:24:54.795Z,playground,2025-04-28T10:54:54.795Z
680f1164edd8a59aa8c3cec2,32,75.6,350,226,2025-04-28T05:25:56.012Z,playground,2025-04-28T10:55:56.012Z
680f11a1edd8a59aa8c3cec3,32,75.4,339,228,2025-04-28T05:26:57.819Z,playground,2025-04-28T10:56:57.819Z
680f11dfedd8a59aa8c3cec4,32,75.4,336,230,2025-04-28T05:27:59.003Z,playground,2025-04-28T10:57:59.003Z
680f121cedd8a59aa8c3cec5,32.1,75.3,339,225,2025-04-28T05:29:00.135Z,playground,2025-04-28T10:59:00.135Z
680f1259edd8a59aa8c3cec6,32.1,75.2,332,224,2025-04-28T05:30:01.598Z,playground,2025-04-28T11:00:01.598Z
680f1296edd8a59aa8c3cec7,32.1,74.8,341,221,2025-04-28T05:31:02.920Z,playground,2025-04-28T11:01:02.920Z
680f12d4edd8a59aa8c3cec8,32.1,74.9,339,226,2025-04-28T05:32:04.261Z,playground,2025-04-28T11:02:04.261Z
680f1311edd8a59aa8c3cec9,32.2,74.8,337,240,2025-04-28T05:33:05.497Z,playground,2025-04-28T11:03:05.497Z
680f134eedd8a59aa8c3ceca,32.2,74.7,336,223,2025-04-28T05:34:06.847Z,playground,2025-04-28T11:04:06.847Z
680f138bedd8a59aa8c3cecb,32.1,74.2,336,221,2025-04-28T05:35:07.984Z,playground,2025-04-28T11:05:07.984Z
680f13c9edd8a59aa8c3cecc,32.2,73.9,336,222,2025-04-28T05:36:09.315Z,playground,2025-04-28T11:06:09.315Z
680f1406edd8a59aa8c3cecd,32.2,73.7,322,219,2025-04-28T05:37:10.447Z,playground,2025-04-28T11:07:10.447Z
680f1443edd8a59aa8c3cece,32.2,73.6,335,220,2025-04-28T05:38:11.601Z,playground,2025-04-28T11:08:11.601Z
680f1481edd8a59aa8c3cecf,32.1,73.9,336,221,2025-04-28T05:39:13.040Z,playground,2025-04-28T11:09:13.040Z
680f14beedd8a59aa8c3ced0,32.1,73.9,325,224,2025-04-28T05:40:14.363Z,playground,2025-04-28T11:10:14.363Z
680f14fbedd8a59aa8c3ced1,32.1,73.9,326,224,2025-04-28T05:41:15.599Z,playground,2025-04-28T11:11:15.599Z
680f1538edd8a59aa8c3ced2,32.1,74,326,224,2025-04-28T05:42:16.667Z,playground,2025-04-28T11:12:16.667Z
680f1576edd8a59aa8c3ced3,32.2,73.6,321,218,2025-04-28T05:43:18.082Z,playground,2025-04-28T11:13:18.082Z
680f15b3edd8a59aa8c3ced4,32.2,73.1,324,227,2025-04-28T05:44:19.325Z,playground,2025-04-28T11:14:19.325Z
680f15f4edd8a59aa8c3ced5,32.1,73.2,331,217,2025-04-28T05:45:24.085Z,playground,2025-04-28T11:15:24.085Z
680f1631edd8a59aa8c3ced6,32.1,73.4,327,226,2025-04-28T05:46:25.137Z,playground,2025-04-28T11:16:25.137Z
680f166cedd8a59aa8c3ced7,32.1,73.6,323,217,2025-04-28T05:47:24.365Z,playground,2025-04-28T11:17:24.365Z
680f16a9edd8a59aa8c3ced8,32.3,73.5,320,215,2025-04-28T05:48:25.701Z,playground,2025-04-28T11:18:25.701Z
680f16e7edd8a59aa8c3ced9,32.4,72.7,321,217,2025-04-28T05:49:27.041Z,playground,2025-04-28T11:19:27.041Z
680f1724edd8a59aa8c3ceda,32.4,72.8,326,215,2025-04-28T05:50:28.212Z,playground,2025-04-28T11:20:28.212Z
680f1761edd8a59aa8c3cedb,32.3,72.9,320,214,2025-04-28T05:51:29.411Z,playground,2025-04-28T11:21:29.411Z
680f179eedd8a59aa8c3cedc,32.2,73.3,320,222,2025-04-28T05:52:30.643Z,playground,2025-04-28T11:22:30.643Z
680f17dbedd8a59aa8c3cedd,32.3,73.5,329,215,2025-04-28T05:53:31.890Z,playground,2025-04-28T11:23:31.890Z
680f1819edd8a59aa8c3cede,32.2,73.7,336,219,2025-04-28T05:54:33.228Z,playground,2025-04-28T11:24:33.228Z
680f1856edd8a59aa8c3cedf,32.2,74,326,223,2025-04-28T05:55:34.564Z,playground,2025-04-28T11:25:34.564Z
680f1893edd8a59aa8c3cee0,32.1,74,354,245,2025-04-28T05:56:35.806Z,playground,2025-04-28T11:26:35.806Z
680f18d1edd8a59aa8c3cee1,32.1,74.1,370,271,2025-04-28T05:57:37.149Z,playground,2025-04-28T11:27:37.149Z
680f190eedd8a59aa8c3cee2,32.1,74.2,357,253,2025-04-28T05:58:38.317Z,playground,2025-04-28T11:28:38.317Z
680f194bedd8a59aa8c3cee3,32.1,74.4,351,244,2025-04-28T05:59:39.827Z,playground,2025-04-28T11:29:39.827Z
680f1989edd8a59aa8c3cee4,32.1,74.4,345,240,2025-04-28T06:00:41.060Z,playground,2025-04-28T11:30:41.060Z
680f19c6edd8a59aa8c3cee5,32,74.4,343,233,2025-04-28T06:01:42.201Z,playground,2025-04-28T11:31:42.201Z
680f1a03edd8a59aa8c3cee6,32,74.4,341,234,2025-04-28T06:02:43.327Z,playground,2025-04-28T11:32:43.327Z
680f1a40edd8a59aa8c3cee7,32,74.1,330,218,2025-04-28T06:03:44.669Z,playground,2025-04-28T11:33:44.669Z
680f1a7eedd8a59aa8c3cee8,31.9,74.2,336,223,2025-04-28T06:04:46.018Z,playground,2025-04-28T11:34:46.018Z
680f1abbedd8a59aa8c3cee9,31.9,74.3,332,218,2025-04-28T06:05:47.251Z,playground,2025-04-28T11:35:47.251Z
680f1af8edd8a59aa8c3ceea,31.9,74.4,330,213,2025-04-28T06:06:48.381Z,playground,2025-04-28T11:36:48.381Z
680f1b35edd8a59aa8c3ceeb,31.9,74.4,321,209,2025-04-28T06:07:49.652Z,playground,2025-04-28T11:37:49.652Z
680f1b72edd8a59aa8c3ceec,31.9,74.5,325,209,2025-04-28T06:08:50.868Z,playground,2025-04-28T11:38:50.868Z
680f1bafedd8a59aa8c3ceed,31.9,74.5,317,207,2025-04-28T06:09:51.995Z,playground,2025-04-28T11:39:51.995Z
680f1bededd8a59aa8c3ceee,31.9,74.5,320,208,2025-04-28T06:10:53.336Z,playground,2025-04-28T11:40:53.336Z
680f1c2aedd8a59aa8c3ceef,31.9,74.7,321,209,2025-04-28T06:11:54.677Z,playground,2025-04-28T11:41:54.677Z
680f1c67edd8a59aa8c3cef0,32,74.8,323,214,2025-04-28T06:12:55.918Z,playground,2025-04-28T11:42:55.918Z
680f1ca5edd8a59aa8c3cef1,32,74.6,320,211,2025-04-28T06:13:57.047Z,playground,2025-04-28T11:43:57.047Z
680f1ce2edd8a59aa8c3cef2,32,74,320,209,2025-04-28T06:14:58.390Z,playground,2025-04-28T11:44:58.390Z
680f1d1fedd8a59aa8c3cef3,32.1,74,311,208,2025-04-28T06:15:59.835Z,playground,2025-04-28T11:45:59.835Z
680f1d5dedd8a59aa8c3cef4,32.1,73.7,315,213,2025-04-28T06:17:01.070Z,playground,2025-04-28T11:47:01.070Z
680f1d9aedd8a59aa8c3cef5,32.1,73.9,321,207,2025-04-28T06:18:02.198Z,playground,2025-04-28T11:48:02.198Z
680f1dd7edd8a59aa8c3cef6,32.2,73.7,311,208,2025-04-28T06:19:03.503Z,playground,2025-04-28T11:49:03.503Z
680f1e14edd8a59aa8c3cef7,32.1,73.8,333,222,2025-04-28T06:20:04.674Z,playground,2025-04-28T11:50:04.674Z
680f1e51edd8a59aa8c3cef8,32.1,73.9,320,216,2025-04-28T06:21:05.913Z,playground,2025-04-28T11:51:05.913Z
680f1e8fedd8a59aa8c3cef9,32,74.1,315,213,2025-04-28T06:22:07.251Z,playground,2025-04-28T11:52:07.251Z
680f1eccedd8a59aa8c3cefa,32,74.2,323,214,2025-04-28T06:23:08.496Z,playground,2025-04-28T11:53:08.496Z
680f1f09edd8a59aa8c3cefb,32,74.3,320,211,2025-04-28T06:24:09.830Z,playground,2025-04-28T11:54:09.830Z
680f1f47edd8a59aa8c3cefc,32,74.4,323,210,2025-04-28T06:25:11.083Z,playground,2025-04-28T11:55:11.083Z
680f1f84edd8a59aa8c3cefd,32,74.4,319,213,2025-04-28T06:26:12.204Z,playground,2025-04-28T11:56:12.204Z
680f1fc1edd8a59aa8c3cefe,32,74.4,320,208,2025-04-28T06:27:13.546Z,playground,2025-04-28T11:57:13.546Z
680f1ffeedd8a59aa8c3ceff,32,74.4,317,208,2025-04-28T06:28:14.886Z,playground,2025-04-28T11:58:14.886Z
680f203cedd8a59aa8c3cf00,32,74.5,310,213,2025-04-28T06:29:16.020Z,playground,2025-04-28T11:59:16.020Z
680f2079edd8a59aa8c3cf01,32,74.5,315,214,2025-04-28T06:30:17.148Z,playground,2025-04-28T12:00:17.148Z
680f20b6edd8a59aa8c3cf02,32,74.5,317,211,2025-04-28T06:31:18.497Z,playground,2025-04-28T12:01:18.497Z
680f20f3edd8a59aa8c3cf03,32,74.5,315,211,2025-04-28T06:32:19.831Z,playground,2025-04-28T12:02:19.831Z
680f2130edd8a59aa8c3cf04,32,74.6,316,208,2025-04-28T06:33:20.965Z,playground,2025-04-28T12:03:20.965Z
680f216eedd8a59aa8c3cf05,32,74.6,311,208,2025-04-28T06:34:22.102Z,playground,2025-04-28T12:04:22.102Z
680f21abedd8a59aa8c3cf06,32,74.8,316,209,2025-04-28T06:35:23.345Z,playground,2025-04-28T12:05:23.345Z
680f21e8edd8a59aa8c3cf07,32,74.8,312,209,2025-04-28T06:36:24.476Z,playground,2025-04-28T12:06:24.476Z
680f2225edd8a59aa8c3cf08,32,74.8,319,208,2025-04-28T06:37:25.812Z,playground,2025-04-28T12:07:25.812Z
680f2263edd8a59aa8c3cf09,32.1,74.7,307,209,2025-04-28T06:38:27.163Z,playground,2025-04-28T12:08:27.163Z
680f22a0edd8a59aa8c3cf0a,32.1,74.8,310,208,2025-04-28T06:39:28.288Z,playground,2025-04-28T12:09:28.288Z
680f22ddedd8a59aa8c3cf0b,32,74.8,307,211,2025-04-28T06:40:29.633Z,playground,2025-04-28T12:10:29.633Z
680f231aedd8a59aa8c3cf0c,32,75,310,208,2025-04-28T06:41:30.879Z,playground,2025-04-28T12:11:30.879Z
680f2358edd8a59aa8c3cf0d,32,75.1,320,206,2025-04-28T06:42:32.212Z,playground,2025-04-28T12:12:32.212Z
680f2395edd8a59aa8c3cf0e,32,75.1,306,208,2025-04-28T06:43:33.457Z,playground,2025-04-28T12:13:33.457Z
680f23d2edd8a59aa8c3cf0f,32.1,75.2,308,209,2025-04-28T06:44:34.585Z,playground,2025-04-28T12:14:34.585Z
680f240fedd8a59aa8c3cf10,32.1,75.2,317,203,2025-04-28T06:45:35.714Z,playground,2025-04-28T12:15:35.714Z
680f244cedd8a59aa8c3cf11,32.1,75.2,314,208,2025-04-28T06:46:36.859Z,playground,2025-04-28T12:16:36.859Z
680f248aedd8a59aa8c3cf12,32.1,75.1,306,208,2025-04-28T06:47:38.207Z,playground,2025-04-28T12:17:38.207Z
680f24c7edd8a59aa8c3cf13,32.1,75,308,205,2025-04-28T06:48:39.334Z,playground,2025-04-28T12:18:39.334Z
680f2504edd8a59aa8c3cf14,32.1,75,304,208,2025-04-28T06:49:40.467Z,playground,2025-04-28T12:19:40.467Z
680f2541edd8a59aa8c3cf15,32.1,74.9,307,207,2025-04-28T06:50:41.594Z,playground,2025-04-28T12:20:41.594Z
680f257eedd8a59aa8c3cf16,32,74.9,302,208,2025-04-28T06:51:42.732Z,playground,2025-04-28T12:21:42.732Z
680f25bbedd8a59aa8c3cf17,32,75.1,311,206,2025-04-28T06:52:43.880Z,playground,2025-04-28T12:22:43.880Z
680f25f9edd8a59aa8c3cf18,32.1,75.1,305,208,2025-04-28T06:53:45.007Z,playground,2025-04-28T12:23:45.007Z
680f2636edd8a59aa8c3cf19,32.1,75.2,311,212,2025-04-28T06:54:46.143Z,playground,2025-04-28T12:24:46.143Z
680f2673edd8a59aa8c3cf1a,32.1,75.1,310,204,2025-04-28T06:55:47.286Z,playground,2025-04-28T12:25:47.286Z
680f26b0edd8a59aa8c3cf1b,32.1,75.2,307,208,2025-04-28T06:56:48.408Z,playground,2025-04-28T12:26:48.408Z
680f26ededd8a59aa8c3cf1c,32.1,75.3,307,209,2025-04-28T06:57:49.541Z,playground,2025-04-28T12:27:49.541Z
680f272aedd8a59aa8c3cf1d,32.1,75.5,309,208,2025-04-28T06:58:50.985Z,playground,2025-04-28T12:28:50.985Z
680f2768edd8a59aa8c3cf1e,32.1,75.4,306,208,2025-04-28T06:59:52.122Z,playground,2025-04-28T12:29:52.122Z
680f27a5edd8a59aa8c3cf1f,32.1,75.5,311,205,2025-04-28T07:00:53.362Z,playground,2025-04-28T12:30:53.362Z
680f27e2edd8a59aa8c3cf20,32.1,75.6,300,201,2025-04-28T07:01:54.490Z,playground,2025-04-28T12:31:54.490Z
680f281fedd8a59aa8c3cf21,32.1,75.6,304,199,2025-04-28T07:02:55.643Z,playground,2025-04-28T12:32:55.643Z
680f285cedd8a59aa8c3cf22,32.1,75.2,297,196,2025-04-28T07:03:56.875Z,playground,2025-04-28T12:33:56.875Z
680f289aedd8a59aa8c3cf23,32.1,74.8,294,202,2025-04-28T07:04:58.009Z,playground,2025-04-28T12:34:58.009Z
680f28d7edd8a59aa8c3cf24,32.1,74.3,336,199,2025-04-28T07:05:59.574Z,playground,2025-04-28T12:35:59.574Z
680f2914edd8a59aa8c3cf25,32.2,74,357,196,2025-04-28T07:07:00.481Z,playground,2025-04-28T12:37:00.481Z
680f2951edd8a59aa8c3cf26,32.2,73.8,367,201,2025-04-28T07:08:01.813Z,playground,2025-04-28T12:38:01.813Z
680f298fedd8a59aa8c3cf27,32.2,73.8,354,204,2025-04-28T07:09:03.174Z,playground,2025-04-28T12:39:03.174Z
680f29ccedd8a59aa8c3cf28,32.3,73.9,341,199,2025-04-28T07:10:04.508Z,playground,2025-04-28T12:40:04.508Z
680f2a09edd8a59aa8c3cf29,32.2,74.1,349,199,2025-04-28T07:11:05.733Z,playground,2025-04-28T12:41:05.733Z
680f2a46edd8a59aa8c3cf2a,32.3,74.2,348,197,2025-04-28T07:12:06.879Z,playground,2025-04-28T12:42:06.879Z
680f2a84edd8a59aa8c3cf2b,32.3,74.4,341,201,2025-04-28T07:13:08.112Z,playground,2025-04-28T12:43:08.112Z
680f2ac1edd8a59aa8c3cf2c,32.2,74.6,337,197,2025-04-28T07:14:09.244Z,playground,2025-04-28T12:44:09.244Z
680f2afeedd8a59aa8c3cf2d,32.2,74.7,342,208,2025-04-28T07:15:10.478Z,playground,2025-04-28T12:45:10.478Z
680f2b3dedd8a59aa8c3cf2e,32.2,74.8,343,208,2025-04-28T07:16:13.559Z,playground,2025-04-28T12:46:13.559Z
680f2b7aedd8a59aa8c3cf2f,32.2,74.9,331,214,2025-04-28T07:17:14.812Z,playground,2025-04-28T12:47:14.812Z
680f2bb8edd8a59aa8c3cf30,32.2,74.9,344,211,2025-04-28T07:18:16.140Z,playground,2025-04-28T12:48:16.140Z
680f2bf5edd8a59aa8c3cf31,32.2,74.8,336,208,2025-04-28T07:19:17.994Z,playground,2025-04-28T12:49:17.994Z
680f2c33edd8a59aa8c3cf32,32.2,74.9,326,211,2025-04-28T07:20:19.129Z,playground,2025-04-28T12:50:19.129Z
680f2c70edd8a59aa8c3cf33,32.2,74.8,320,207,2025-04-28T07:21:20.260Z,playground,2025-04-28T12:51:20.260Z
680f2cadedd8a59aa8c3cf34,32.2,74.8,321,206,2025-04-28T07:22:21.602Z,playground,2025-04-28T12:52:21.602Z
680f2ceaedd8a59aa8c3cf35,32.2,74.9,319,205,2025-04-28T07:23:22.936Z,playground,2025-04-28T12:53:22.936Z
680f2d28edd8a59aa8c3cf36,32.2,74.9,321,208,2025-04-28T07:24:24.073Z,playground,2025-04-28T12:54:24.073Z
680f2d65edd8a59aa8c3cf37,32.2,74.9,319,209,2025-04-28T07:25:25.209Z,playground,2025-04-28T12:55:25.209Z
680f2da2edd8a59aa8c3cf38,32.2,74.8,318,211,2025-04-28T07:26:26.557Z,playground,2025-04-28T12:56:26.557Z
680f2ddfedd8a59aa8c3cf39,32.2,74.8,323,213,2025-04-28T07:27:27.897Z,playground,2025-04-28T12:57:27.897Z
680f2e1dedd8a59aa8c3cf3a,32.2,74.5,315,209,2025-04-28T07:28:29.551Z,playground,2025-04-28T12:58:29.551Z
680f2e5aedd8a59aa8c3cf3b,32.2,74.4,318,207,2025-04-28T07:29:30.887Z,playground,2025-04-28T12:59:30.887Z
680f2e98edd8a59aa8c3cf3c,32.2,74.1,309,205,2025-04-28T07:30:32.115Z,playground,2025-04-28T13:00:32.115Z
680f2ed5edd8a59aa8c3cf3d,32.2,73.6,311,207,2025-04-28T07:31:33.966Z,playground,2025-04-28T13:01:33.966Z
680f2f13edd8a59aa8c3cf3e,32.2,73.5,306,208,2025-04-28T07:32:35.108Z,playground,2025-04-28T13:02:35.108Z
680f2f50edd8a59aa8c3cf3f,32.1,73.4,310,218,2025-04-28T07:33:36.341Z,playground,2025-04-28T13:03:36.341Z
680f2f8dedd8a59aa8c3cf40,32.2,73.2,317,215,2025-04-28T07:34:37.673Z,playground,2025-04-28T13:04:37.673Z
680f2fcaedd8a59aa8c3cf41,32.2,73.2,309,230,2025-04-28T07:35:38.918Z,playground,2025-04-28T13:05:38.918Z
680f3008edd8a59aa8c3cf42,32.4,72.7,311,214,2025-04-28T07:36:40.281Z,playground,2025-04-28T13:06:40.281Z
680f3045edd8a59aa8c3cf43,32.5,72.1,314,218,2025-04-28T07:37:41.491Z,playground,2025-04-28T13:07:41.491Z
680f3082edd8a59aa8c3cf44,32.5,72,310,216,2025-04-28T07:38:42.732Z,playground,2025-04-28T13:08:42.732Z
680f30c0edd8a59aa8c3cf45,32.4,72.1,311,225,2025-04-28T07:39:44.093Z,playground,2025-04-28T13:09:44.093Z
680f30fdedd8a59aa8c3cf46,32.5,72.2,317,215,2025-04-28T07:40:45.204Z,playground,2025-04-28T13:10:45.204Z
680f313aedd8a59aa8c3cf47,32.5,72.2,304,208,2025-04-28T07:41:46.360Z,playground,2025-04-28T13:11:46.360Z
680f3177edd8a59aa8c3cf48,32.5,72.1,304,214,2025-04-28T07:42:47.584Z,playground,2025-04-28T13:12:47.584Z
680f31b4edd8a59aa8c3cf49,32.6,72.2,303,215,2025-04-28T07:43:48.922Z,playground,2025-04-28T13:13:48.922Z
680f31f2edd8a59aa8c3cf4a,32.8,71.7,288,210,2025-04-28T07:44:50.263Z,playground,2025-04-28T13:14:50.263Z
680f322fedd8a59aa8c3cf4b,32.8,71.8,290,209,2025-04-28T07:45:51.598Z,playground,2025-04-28T13:15:51.598Z
680f326cedd8a59aa8c3cf4c,32.8,72,282,211,2025-04-28T07:46:52.942Z,playground,2025-04-28T13:16:52.942Z
680f32aaedd8a59aa8c3cf4d,32.8,71.8,271,211,2025-04-28T07:47:54.076Z,playground,2025-04-28T13:17:54.076Z
