_id,temperature,humidity,air_quality,noise_level,timestamp,zone,local_timestamp
68106ffc5ee31294bc75ffcb,33.1,72.6,181,91,2025-04-29T06:21:48.211Z,playground,2025-04-29T11:51:48.211Z
681070885ee31294bc75ffcc,33.1,72.7,180,86,2025-04-29T06:24:08.884Z,playground,2025-04-29T11:54:08.884Z
6810711d5ee31294bc75ffcd,33.1,72.6,182,84,2025-04-29T06:26:37.389Z,playground,2025-04-29T11:56:37.389Z
6810711e5ee31294bc75ffce,33.2,72.3,176,86,2025-04-29T06:26:38.362Z,playground,2025-04-29T11:56:38.362Z
6810715b5ee31294bc75ffcf,33.1,72.5,192,83,2025-04-29T06:27:39.389Z,playground,2025-04-29T11:57:39.389Z
681071985ee31294bc75ffd0,33,72.7,192,82,2025-04-29T06:28:40.506Z,playground,2025-04-29T11:58:40.506Z
681071d55ee31294bc75ffd1,33.1,72.7,156,92,2025-04-29T06:29:41.646Z,playground,2025-04-29T11:59:41.646Z
681072125ee31294bc75ffd2,33.2,72.7,148,82,2025-04-29T06:30:42.781Z,playground,2025-04-29T12:00:42.781Z
681072505ee31294bc75ffd3,33.1,72.8,214,80,2025-04-29T06:31:44.017Z,playground,2025-04-29T12:01:44.017Z
6810728d5ee31294bc75ffd4,33.1,73,171,81,2025-04-29T06:32:45.252Z,playground,2025-04-29T12:02:45.252Z
681072ca5ee31294bc75ffd5,33.1,72.8,198,83,2025-04-29T06:33:46.489Z,playground,2025-04-29T12:03:46.489Z
681073075ee31294bc75ffd6,33.2,72.7,192,84,2025-04-29T06:34:47.727Z,playground,2025-04-29T12:04:47.727Z
681073445ee31294bc75ffd7,33.2,72.7,166,89,2025-04-29T06:35:48.965Z,playground,2025-04-29T12:05:48.965Z
681073825ee31294bc75ffd8,33.2,72.9,174,91,2025-04-29T06:36:50.199Z,playground,2025-04-29T12:06:50.199Z
681073bf5ee31294bc75ffd9,33.2,72.9,178,81,2025-04-29T06:37:51.338Z,playground,2025-04-29T12:07:51.338Z
681073fc5ee31294bc75ffda,33.1,72.7,176,80,2025-04-29T06:38:52.694Z,playground,2025-04-29T12:08:52.694Z
6810743a5ee31294bc75ffdb,33.1,72.8,192,84,2025-04-29T06:39:54.018Z,playground,2025-04-29T12:09:54.018Z
681074775ee31294bc75ffdc,33,73.1,178,78,2025-04-29T06:40:55.159Z,playground,2025-04-29T12:10:55.159Z
681074b45ee31294bc75ffdd,33,73.2,194,79,2025-04-29T06:41:56.296Z,playground,2025-04-29T12:11:56.296Z
681074f15ee31294bc75ffde,32.9,73.3,182,80,2025-04-29T06:42:57.421Z,playground,2025-04-29T12:12:57.421Z
6810752e5ee31294bc75ffdf,32.9,73.1,165,82,2025-04-29T06:43:58.970Z,playground,2025-04-29T12:13:58.970Z
6810756c5ee31294bc75ffe0,32.9,73.1,158,84,2025-04-29T06:45:00.756Z,playground,2025-04-29T12:15:00.756Z
681075a95ee31294bc75ffe1,32.9,72.9,173,79,2025-04-29T06:46:01.446Z,playground,2025-04-29T12:16:01.446Z
681075e65ee31294bc75ffe2,32.9,72.9,219,77,2025-04-29T06:47:02.583Z,playground,2025-04-29T12:17:02.583Z
681076235ee31294bc75ffe3,32.9,72.9,214,77,2025-04-29T06:48:03.816Z,playground,2025-04-29T12:18:03.816Z
681076615ee31294bc75ffe4,33,72.7,210,80,2025-04-29T06:49:05.056Z,playground,2025-04-29T12:19:05.056Z
6810769e5ee31294bc75ffe5,33.2,72.1,179,79,2025-04-29T06:50:06.194Z,playground,2025-04-29T12:20:06.194Z
681076db5ee31294bc75ffe6,33.2,71.9,151,51,2025-04-29T06:51:07.329Z,playground,2025-04-29T12:21:07.329Z
681077185ee31294bc75ffe7,33.2,71.7,178,71,2025-04-29T06:52:08.672Z,playground,2025-04-29T12:22:08.672Z
681077555ee31294bc75ffe8,33.1,71.7,179,71,2025-04-29T06:53:09.853Z,playground,2025-04-29T12:23:09.853Z
681077935ee31294bc75ffe9,33,72.4,152,77,2025-04-29T06:54:11.042Z,playground,2025-04-29T12:24:11.042Z
681077d05ee31294bc75ffea,33,72.4,158,80,2025-04-29T06:55:12.170Z,playground,2025-04-29T12:25:12.170Z
6810780d5ee31294bc75ffeb,33.1,71.9,166,78,2025-04-29T06:56:13.510Z,playground,2025-04-29T12:26:13.510Z
6810784a5ee31294bc75ffec,33.2,71.3,156,76,2025-04-29T06:57:14.753Z,playground,2025-04-29T12:27:14.753Z
681078885ee31294bc75ffed,33.3,71.3,180,79,2025-04-29T06:58:16.191Z,playground,2025-04-29T12:28:16.191Z
681078c55ee31294bc75ffee,33.2,71.4,161,80,2025-04-29T06:59:17.427Z,playground,2025-04-29T12:29:17.427Z
681079025ee31294bc75ffef,33.2,70.9,194,77,2025-04-29T07:00:18.768Z,playground,2025-04-29T12:30:18.768Z
681079405ee31294bc75fff0,33.1,71.2,192,80,2025-04-29T07:01:20.012Z,playground,2025-04-29T12:31:20.012Z
6810797d5ee31294bc75fff1,33,71.7,186,77,2025-04-29T07:02:21.140Z,playground,2025-04-29T12:32:21.140Z
681079ba5ee31294bc75fff2,33,71.5,119,79,2025-04-29T07:03:22.482Z,playground,2025-04-29T12:33:22.482Z
681079f75ee31294bc75fff3,32.9,71.7,192,83,2025-04-29T07:04:23.717Z,playground,2025-04-29T12:34:23.717Z
68107a345ee31294bc75fff4,33,71.8,189,79,2025-04-29T07:05:24.858Z,playground,2025-04-29T12:35:24.858Z
68107a725ee31294bc75fff5,33.1,71.5,188,75,2025-04-29T07:06:26.005Z,playground,2025-04-29T12:36:26.005Z
68107aaf5ee31294bc75fff6,33.2,71.4,170,77,2025-04-29T07:07:27.231Z,playground,2025-04-29T12:37:27.231Z
68107aec5ee31294bc75fff7,33.3,71.5,195,75,2025-04-29T07:08:28.566Z,playground,2025-04-29T12:38:28.566Z
68107b295ee31294bc75fff8,33.4,71.5,183,79,2025-04-29T07:09:29.601Z,playground,2025-04-29T12:39:29.601Z
68107b665ee31294bc75fff9,33.4,71.4,189,103,2025-04-29T07:10:30.742Z,playground,2025-04-29T12:40:30.742Z
68107ba45ee31294bc75fffa,33.4,71.4,189,75,2025-04-29T07:11:32.074Z,playground,2025-04-29T12:41:32.074Z
68107be15ee31294bc75fffb,33.4,71.2,174,75,2025-04-29T07:12:33.434Z,playground,2025-04-29T12:42:33.434Z
68107c1e5ee31294bc75fffc,33.4,71,180,74,2025-04-29T07:13:34.769Z,playground,2025-04-29T12:43:34.769Z
68107c5b5ee31294bc75fffd,33.5,71.2,175,80,2025-04-29T07:14:35.989Z,playground,2025-04-29T12:44:35.989Z
68107c995ee31294bc75fffe,33.4,71.4,171,80,2025-04-29T07:15:37.130Z,playground,2025-04-29T12:45:37.130Z
68107cd65ee31294bc75ffff,33.4,71.6,183,78,2025-04-29T07:16:38.265Z,playground,2025-04-29T12:46:38.265Z
68107d135ee31294bc760000,33.5,71.5,185,79,2025-04-29T07:17:39.759Z,playground,2025-04-29T12:47:39.759Z
68107d525ee31294bc760001,33.5,71.4,191,79,2025-04-29T07:18:42.166Z,playground,2025-04-29T12:48:42.166Z
68107d8f5ee31294bc760002,33.3,71.4,190,75,2025-04-29T07:19:43.513Z,playground,2025-04-29T12:49:43.513Z
68107dcc5ee31294bc760003,33.2,71.6,192,80,2025-04-29T07:20:44.751Z,playground,2025-04-29T12:50:44.751Z
68107e095ee31294bc760004,33.2,71.7,185,80,2025-04-29T07:21:45.887Z,playground,2025-04-29T12:51:45.887Z
68107e475ee31294bc760005,33.3,71.7,189,69,2025-04-29T07:22:47.127Z,playground,2025-04-29T12:52:47.127Z
68107e845ee31294bc760006,33.2,71.6,151,80,2025-04-29T07:23:48.263Z,playground,2025-04-29T12:53:48.263Z
68107ec15ee31294bc760007,33.3,71.7,122,74,2025-04-29T07:24:49.494Z,playground,2025-04-29T12:54:49.494Z
68107efe5ee31294bc760008,33.3,71.7,142,74,2025-04-29T07:25:50.734Z,playground,2025-04-29T12:55:50.734Z
68107f3c5ee31294bc760009,33.2,71.4,128,68,2025-04-29T07:26:52.069Z,playground,2025-04-29T12:56:52.069Z
68107f795ee31294bc76000a,33.1,71.8,147,70,2025-04-29T07:27:53.342Z,playground,2025-04-29T12:57:53.342Z
68107fb65ee31294bc76000b,33.1,71.8,139,68,2025-04-29T07:28:54.544Z,playground,2025-04-29T12:58:54.544Z
68107ff35ee31294bc76000c,33.1,71.6,142,76,2025-04-29T07:29:55.786Z,playground,2025-04-29T12:59:55.786Z
681080315ee31294bc76000d,33.1,71.9,131,77,2025-04-29T07:30:57.025Z,playground,2025-04-29T13:00:57.025Z
6810806e5ee31294bc76000e,33.1,72.2,150,80,2025-04-29T07:31:58.672Z,playground,2025-04-29T13:01:58.672Z
681080ab5ee31294bc76000f,33.2,72,143,71,2025-04-29T07:32:59.804Z,playground,2025-04-29T13:02:59.804Z
681080e85ee31294bc760010,33.1,71.6,150,72,2025-04-29T07:34:00.937Z,playground,2025-04-29T13:04:00.937Z
681081265ee31294bc760011,33.1,70.5,155,77,2025-04-29T07:35:02.177Z,playground,2025-04-29T13:05:02.177Z
681081635ee31294bc760012,33,70.1,140,70,2025-04-29T07:36:03.317Z,playground,2025-04-29T13:06:03.317Z
681081a05ee31294bc760013,33,70.2,152,74,2025-04-29T07:37:04.554Z,playground,2025-04-29T13:07:04.554Z
681081dd5ee31294bc760014,33,70.4,144,70,2025-04-29T07:38:05.796Z,playground,2025-04-29T13:08:05.796Z
6810821a5ee31294bc760015,33.1,70.6,153,71,2025-04-29T07:39:06.929Z,playground,2025-04-29T13:09:06.929Z
681082585ee31294bc760016,33.1,70.4,161,75,2025-04-29T07:40:08.062Z,playground,2025-04-29T13:10:08.062Z
681082955ee31294bc760017,33.1,70.4,144,77,2025-04-29T07:41:09.203Z,playground,2025-04-29T13:11:09.203Z
681082d25ee31294bc760018,33,70.5,150,79,2025-04-29T07:42:10.430Z,playground,2025-04-29T13:12:10.430Z
6810830f5ee31294bc760019,33,70.6,148,74,2025-04-29T07:43:11.664Z,playground,2025-04-29T13:13:11.664Z
6810834c5ee31294bc76001a,33.1,70.4,154,70,2025-04-29T07:44:12.819Z,playground,2025-04-29T13:14:12.819Z
681083895ee31294bc76001b,33.1,70.5,144,77,2025-04-29T07:45:13.939Z,playground,2025-04-29T13:15:13.939Z
681083c75ee31294bc76001c,33.2,70.5,146,70,2025-04-29T07:46:15.072Z,playground,2025-04-29T13:16:15.072Z
681084095ee31294bc76001d,33.2,70.3,145,74,2025-04-29T07:47:21.736Z,playground,2025-04-29T13:17:21.736Z
681084465ee31294bc76001e,33.2,70.4,153,68,2025-04-29T07:48:22.877Z,playground,2025-04-29T13:18:22.877Z
681084af5ee31294bc76001f,33.2,70.3,147,73,2025-04-29T07:50:07.470Z,playground,2025-04-29T13:20:07.470Z
681084ed5ee31294bc760020,33.1,70.5,163,65,2025-04-29T07:51:09.981Z,playground,2025-04-29T13:21:09.981Z
6810852e5ee31294bc760021,33.1,70.5,163,65,2025-04-29T07:52:14.164Z,playground,2025-04-29T13:22:14.164Z
6810853b5ee31294bc760022,33.1,70.5,150,74,2025-04-29T07:52:27.760Z,playground,2025-04-29T13:22:27.760Z
681085945ee31294bc760023,33.2,70.6,162,74,2025-04-29T07:53:56.481Z,playground,2025-04-29T13:23:56.481Z
681086165ee31294bc760024,33.2,70.8,157,80,2025-04-29T07:56:06.205Z,playground,2025-04-29T13:26:06.205Z
681086c65ee31294bc760025,33.1,71,150,72,2025-04-29T07:59:02.385Z,playground,2025-04-29T13:29:02.385Z
681087035ee31294bc760026,33.2,71,163,73,2025-04-29T08:00:03.622Z,playground,2025-04-29T13:30:03.622Z
681087405ee31294bc760027,33.2,71.1,161,75,2025-04-29T08:01:04.762Z,playground,2025-04-29T13:31:04.762Z
6810877d5ee31294bc760028,33.1,71.1,162,80,2025-04-29T08:02:05.889Z,playground,2025-04-29T13:32:05.889Z
681087bb5ee31294bc760029,33.2,71.2,145,71,2025-04-29T08:03:07.028Z,playground,2025-04-29T13:33:07.028Z
681087f85ee31294bc76002a,33.2,71.4,163,78,2025-04-29T08:04:08.264Z,playground,2025-04-29T13:34:08.264Z
681088355ee31294bc76002b,33.2,71.2,163,75,2025-04-29T08:05:09.502Z,playground,2025-04-29T13:35:09.502Z
681088725ee31294bc76002c,33.2,70.9,161,71,2025-04-29T08:06:10.838Z,playground,2025-04-29T13:36:10.838Z
681088b05ee31294bc76002d,33.1,70.4,156,80,2025-04-29T08:07:12.084Z,playground,2025-04-29T13:37:12.084Z
681088ed5ee31294bc76002e,33.1,70.3,162,75,2025-04-29T08:08:13.420Z,playground,2025-04-29T13:38:13.420Z
6810892a5ee31294bc76002f,33.2,70.1,174,74,2025-04-29T08:09:14.656Z,playground,2025-04-29T13:39:14.656Z
681089675ee31294bc760030,33.2,70.2,176,70,2025-04-29T08:10:15.807Z,playground,2025-04-29T13:40:15.807Z
681089a55ee31294bc760031,33.2,70.1,156,92,2025-04-29T08:11:17.131Z,playground,2025-04-29T13:41:17.131Z
681089e25ee31294bc760032,33.1,70.3,160,80,2025-04-29T08:12:18.370Z,playground,2025-04-29T13:42:18.370Z
68108a1f5ee31294bc760033,33.1,70.3,157,79,2025-04-29T08:13:19.810Z,playground,2025-04-29T13:43:19.810Z
68108a685ee31294bc760034,33.1,70.1,161,67,2025-04-29T08:14:32.116Z,playground,2025-04-29T13:44:32.116Z
68108aa55ee31294bc760035,33.1,70.3,158,71,2025-04-29T08:15:33.446Z,playground,2025-04-29T13:45:33.446Z
68108ae25ee31294bc760036,33.1,70.4,153,76,2025-04-29T08:16:34.691Z,playground,2025-04-29T13:46:34.691Z
68108b1f5ee31294bc760037,33.2,70.3,155,76,2025-04-29T08:17:35.956Z,playground,2025-04-29T13:47:35.956Z
68108b5d5ee31294bc760038,33.2,70.2,159,73,2025-04-29T08:18:37.057Z,playground,2025-04-29T13:48:37.057Z
68108b9a5ee31294bc760039,33.2,70.3,159,75,2025-04-29T08:19:38.294Z,playground,2025-04-29T13:49:38.294Z
68108bd75ee31294bc76003a,33.1,69.9,147,80,2025-04-29T08:20:39.536Z,playground,2025-04-29T13:50:39.536Z
68108c145ee31294bc76003b,33.2,70,152,79,2025-04-29T08:21:40.873Z,playground,2025-04-29T13:51:40.873Z
68108c525ee31294bc76003c,33.2,70.1,154,57,2025-04-29T08:22:42.006Z,playground,2025-04-29T13:52:42.006Z
68108c8f5ee31294bc76003d,33.2,70,176,77,2025-04-29T08:23:43.144Z,playground,2025-04-29T13:53:43.144Z
68108ccc5ee31294bc76003e,33.2,70.1,173,73,2025-04-29T08:24:44.280Z,playground,2025-04-29T13:54:44.280Z
68108d095ee31294bc76003f,33.2,70.4,272,77,2025-04-29T08:25:45.518Z,playground,2025-04-29T13:55:45.518Z
68108d465ee31294bc760040,33.2,70.3,243,79,2025-04-29T08:26:46.857Z,playground,2025-04-29T13:56:46.857Z
68108d895ee31294bc760041,33.3,69.9,217,69,2025-04-29T08:27:53.623Z,playground,2025-04-29T13:57:53.623Z
68108dc65ee31294bc760042,33.5,69.4,208,75,2025-04-29T08:28:54.964Z,playground,2025-04-29T13:58:54.964Z
68108e045ee31294bc760043,33.7,69,199,70,2025-04-29T08:29:56.306Z,playground,2025-04-29T13:59:56.306Z
68108e415ee31294bc760044,33.8,68.6,197,69,2025-04-29T08:30:57.434Z,playground,2025-04-29T14:00:57.434Z
68108e7e5ee31294bc760045,34,68.4,192,75,2025-04-29T08:31:58.576Z,playground,2025-04-29T14:01:58.576Z
68108ec15ee31294bc760046,34.1,68.2,184,70,2025-04-29T08:33:05.561Z,playground,2025-04-29T14:03:05.561Z
68108efe5ee31294bc760047,34.3,68.2,185,79,2025-04-29T08:34:06.886Z,playground,2025-04-29T14:04:06.886Z
68108f3c5ee31294bc760048,34.4,67.8,181,78,2025-04-29T08:35:08.017Z,playground,2025-04-29T14:05:08.017Z
68108f795ee31294bc760049,34.4,67.5,177,71,2025-04-29T08:36:09.361Z,playground,2025-04-29T14:06:09.361Z
68108fb65ee31294bc76004a,34.5,67.5,178,70,2025-04-29T08:37:10.601Z,playground,2025-04-29T14:07:10.601Z
68108ff35ee31294bc76004b,34.6,67.4,176,66,2025-04-29T08:38:11.732Z,playground,2025-04-29T14:08:11.732Z
681090315ee31294bc76004c,34.6,67,170,73,2025-04-29T08:39:13.077Z,playground,2025-04-29T14:09:13.077Z
6810906e5ee31294bc76004d,34.5,67,160,69,2025-04-29T08:40:14.310Z,playground,2025-04-29T14:10:14.310Z
681090ab5ee31294bc76004e,34.6,66.9,167,73,2025-04-29T08:41:15.552Z,playground,2025-04-29T14:11:15.552Z
681090e85ee31294bc76004f,34.7,66.6,165,71,2025-04-29T08:42:16.891Z,playground,2025-04-29T14:12:16.891Z
681091265ee31294bc760050,34.7,66.6,165,70,2025-04-29T08:43:18.017Z,playground,2025-04-29T14:13:18.017Z
681091635ee31294bc760051,34.7,66.7,165,75,2025-04-29T08:44:19.361Z,playground,2025-04-29T14:14:19.361Z
681091a05ee31294bc760052,34.6,67,163,70,2025-04-29T08:45:20.604Z,playground,2025-04-29T14:15:20.604Z
681091dd5ee31294bc760053,34.7,66.9,154,65,2025-04-29T08:46:21.942Z,playground,2025-04-29T14:16:21.942Z
6810921b5ee31294bc760054,34.7,66.8,167,59,2025-04-29T08:47:23.282Z,playground,2025-04-29T14:17:23.282Z
681092585ee31294bc760055,34.7,66.7,156,64,2025-04-29T08:48:24.824Z,playground,2025-04-29T14:18:24.824Z
681092965ee31294bc760056,34.8,66.5,155,62,2025-04-29T08:49:26.066Z,playground,2025-04-29T14:19:26.066Z
681092d35ee31294bc760057,34.8,66.1,147,65,2025-04-29T08:50:27.304Z,playground,2025-04-29T14:20:27.304Z
681093105ee31294bc760058,34.8,66,145,74,2025-04-29T08:51:28.644Z,playground,2025-04-29T14:21:28.644Z
6810934e5ee31294bc760059,34.8,66,155,63,2025-04-29T08:52:30.080Z,playground,2025-04-29T14:22:30.080Z
6810938b5ee31294bc76005a,34.7,66.2,145,64,2025-04-29T08:53:31.321Z,playground,2025-04-29T14:23:31.321Z
681093c85ee31294bc76005b,34.8,65.9,145,65,2025-04-29T08:54:32.554Z,playground,2025-04-29T14:24:32.554Z
681094055ee31294bc76005c,34.8,65.9,145,60,2025-04-29T08:55:33.689Z,playground,2025-04-29T14:25:33.689Z
681094425ee31294bc76005d,34.8,65.8,144,64,2025-04-29T08:56:34.826Z,playground,2025-04-29T14:26:34.826Z
681094805ee31294bc76005e,34.8,66.1,149,65,2025-04-29T08:57:36.163Z,playground,2025-04-29T14:27:36.163Z
681094bd5ee31294bc76005f,34.8,66.2,141,62,2025-04-29T08:58:37.403Z,playground,2025-04-29T14:28:37.403Z
681094fa5ee31294bc760060,34.8,66.4,144,64,2025-04-29T08:59:38.531Z,playground,2025-04-29T14:29:38.531Z
681095375ee31294bc760061,34.9,66.3,144,64,2025-04-29T09:00:39.771Z,playground,2025-04-29T14:30:39.771Z
681095755ee31294bc760062,34.9,66,150,64,2025-04-29T09:01:41.010Z,playground,2025-04-29T14:31:41.010Z
681095b25ee31294bc760063,34.9,65.8,143,65,2025-04-29T09:02:42.353Z,playground,2025-04-29T14:32:42.353Z
681095ef5ee31294bc760064,34.9,65.8,144,64,2025-04-29T09:03:43.598Z,playground,2025-04-29T14:33:43.598Z
6810962c5ee31294bc760065,34.9,65.8,122,64,2025-04-29T09:04:44.838Z,playground,2025-04-29T14:34:44.838Z
6810966a5ee31294bc760066,34.9,66.3,107,66,2025-04-29T09:05:46.074Z,playground,2025-04-29T14:35:46.074Z
681096a75ee31294bc760067,34.6,67.8,114,74,2025-04-29T09:06:47.202Z,playground,2025-04-29T14:36:47.202Z
681096e45ee31294bc760068,34.3,69.2,112,67,2025-04-29T09:07:48.337Z,playground,2025-04-29T14:37:48.337Z
681097215ee31294bc760069,34,70.3,111,69,2025-04-29T09:08:49.798Z,playground,2025-04-29T14:38:49.798Z
6810975f5ee31294bc76006a,34,70.9,131,66,2025-04-29T09:09:51.020Z,playground,2025-04-29T14:39:51.020Z
6810979c5ee31294bc76006b,33.9,70.9,144,61,2025-04-29T09:10:52.805Z,playground,2025-04-29T14:40:52.805Z
681097da5ee31294bc76006c,33.8,71,133,58,2025-04-29T09:11:54.214Z,playground,2025-04-29T14:41:54.214Z
681098175ee31294bc76006d,33.8,71,139,55,2025-04-29T09:12:55.375Z,playground,2025-04-29T14:42:55.375Z
681098545ee31294bc76006e,33.8,70.8,114,61,2025-04-29T09:13:56.683Z,playground,2025-04-29T14:43:56.683Z
681098925ee31294bc76006f,33.7,71.1,135,61,2025-04-29T09:14:58.030Z,playground,2025-04-29T14:44:58.030Z
681098cf5ee31294bc760070,33.7,71.3,137,64,2025-04-29T09:15:59.233Z,playground,2025-04-29T14:45:59.233Z
6810990c5ee31294bc760071,33.7,71.1,147,62,2025-04-29T09:17:00.391Z,playground,2025-04-29T14:47:00.391Z
681099465ee31294bc760072,33.7,71.1,157,48,2025-04-29T09:17:58.027Z,playground,2025-04-29T14:47:58.027Z
681099835ee31294bc760073,33.6,70.7,143,61,2025-04-29T09:18:59.471Z,playground,2025-04-29T14:48:59.471Z
681099c05ee31294bc760074,33.6,70.8,129,60,2025-04-29T09:20:00.805Z,playground,2025-04-29T14:50:00.805Z
681099fe5ee31294bc760075,33.6,70.8,137,61,2025-04-29T09:21:02.261Z,playground,2025-04-29T14:51:02.261Z
68109a3b5ee31294bc760076,33.6,70.9,144,62,2025-04-29T09:22:03.298Z,playground,2025-04-29T14:52:03.298Z
68109a785ee31294bc760077,33.6,70.9,147,60,2025-04-29T09:23:04.426Z,playground,2025-04-29T14:53:04.426Z
68109ab55ee31294bc760078,33.6,71.1,129,54,2025-04-29T09:24:05.656Z,playground,2025-04-29T14:54:05.656Z
68109af25ee31294bc760079,33.5,70.7,129,58,2025-04-29T09:25:06.894Z,playground,2025-04-29T14:55:06.894Z
68109b305ee31294bc76007a,33.5,70.6,135,61,2025-04-29T09:26:08.134Z,playground,2025-04-29T14:56:08.134Z
68109b6d5ee31294bc76007b,33.5,70.6,160,58,2025-04-29T09:27:09.473Z,playground,2025-04-29T14:57:09.473Z
68109baa5ee31294bc76007c,33.4,70.7,159,62,2025-04-29T09:28:10.818Z,playground,2025-04-29T14:58:10.818Z
68109be75ee31294bc76007d,33,71.6,165,48,2025-04-29T09:29:11.950Z,playground,2025-04-29T14:59:11.950Z
68109c255ee31294bc76007e,32.9,72.3,143,56,2025-04-29T09:30:13.288Z,playground,2025-04-29T15:00:13.288Z
68109c625ee31294bc76007f,32.9,72.5,147,63,2025-04-29T09:31:14.630Z,playground,2025-04-29T15:01:14.630Z
68109c9f5ee31294bc760080,33.1,72.2,144,64,2025-04-29T09:32:15.976Z,playground,2025-04-29T15:02:15.976Z
68109cdd5ee31294bc760081,33.2,71.8,143,64,2025-04-29T09:33:17.209Z,playground,2025-04-29T15:03:17.209Z
68109d1a5ee31294bc760082,33.2,71.5,144,61,2025-04-29T09:34:18.341Z,playground,2025-04-29T15:04:18.341Z
68109d575ee31294bc760083,33.2,71.5,139,56,2025-04-29T09:35:19.682Z,playground,2025-04-29T15:05:19.682Z
68109d945ee31294bc760084,33.2,71.6,159,59,2025-04-29T09:36:20.822Z,playground,2025-04-29T15:06:20.822Z
68109dd25ee31294bc760085,33.3,71.5,148,58,2025-04-29T09:37:22.060Z,playground,2025-04-29T15:07:22.060Z
68109e0f5ee31294bc760086,33.3,71.6,162,54,2025-04-29T09:38:23.327Z,playground,2025-04-29T15:08:23.327Z
68109e4c5ee31294bc760087,33.3,71.4,149,38,2025-04-29T09:39:24.632Z,playground,2025-04-29T15:09:24.632Z
68109e895ee31294bc760088,33.4,71.3,147,58,2025-04-29T09:40:25.968Z,playground,2025-04-29T15:10:25.968Z
68109ec75ee31294bc760089,33.4,71.3,160,60,2025-04-29T09:41:27.102Z,playground,2025-04-29T15:11:27.102Z
68109f045ee31294bc76008a,33.3,71.6,166,59,2025-04-29T09:42:28.239Z,playground,2025-04-29T15:12:28.239Z
68109f415ee31294bc76008b,33.3,71.9,160,61,2025-04-29T09:43:29.478Z,playground,2025-04-29T15:13:29.478Z
68109f7e5ee31294bc76008c,33.3,71.8,166,59,2025-04-29T09:44:30.825Z,playground,2025-04-29T15:14:30.825Z
68109fbc5ee31294bc76008d,33.2,71.9,154,62,2025-04-29T09:45:32.522Z,playground,2025-04-29T15:15:32.522Z
68109ff95ee31294bc76008e,33.2,72,98,59,2025-04-29T09:46:33.606Z,playground,2025-04-29T15:16:33.606Z
6810a0365ee31294bc76008f,32.9,72.3,115,55,2025-04-29T09:47:34.748Z,playground,2025-04-29T15:17:34.748Z
6810a0745ee31294bc760090,32.6,73.6,132,60,2025-04-29T09:48:36.079Z,playground,2025-04-29T15:18:36.079Z
6810a0b15ee31294bc760091,32.5,74,124,64,2025-04-29T09:49:37.319Z,playground,2025-04-29T15:19:37.319Z
6810a0ee5ee31294bc760092,32.6,73.9,116,62,2025-04-29T09:50:38.447Z,playground,2025-04-29T15:20:38.447Z
6810a12b5ee31294bc760093,32.5,74.2,144,55,2025-04-29T09:51:39.587Z,playground,2025-04-29T15:21:39.587Z
6810a1685ee31294bc760094,32.6,74.1,128,59,2025-04-29T09:52:40.721Z,playground,2025-04-29T15:22:40.721Z
6810a1a65ee31294bc760095,32.6,74.1,133,59,2025-04-29T09:53:42.054Z,playground,2025-04-29T15:23:42.054Z
6810a1e35ee31294bc760096,32.4,74.7,140,59,2025-04-29T09:54:43.397Z,playground,2025-04-29T15:24:43.397Z
6810a2205ee31294bc760097,32.3,74.9,139,62,2025-04-29T09:55:44.534Z,playground,2025-04-29T15:25:44.534Z
6810a25d5ee31294bc760098,32.2,75,133,60,2025-04-29T09:56:45.868Z,playground,2025-04-29T15:26:45.868Z
6810a29b5ee31294bc760099,32.1,75.5,183,59,2025-04-29T09:57:47.017Z,playground,2025-04-29T15:27:47.017Z
6810a2d85ee31294bc76009a,32.2,75.7,221,55,2025-04-29T09:58:48.346Z,playground,2025-04-29T15:28:48.346Z
6810a3155ee31294bc76009b,32.3,75.6,193,43,2025-04-29T09:59:49.581Z,playground,2025-04-29T15:29:49.581Z
6810a3525ee31294bc76009c,32.6,74.9,190,59,2025-04-29T10:00:50.718Z,playground,2025-04-29T15:30:50.718Z
6810a38f5ee31294bc76009d,32.8,74.4,177,64,2025-04-29T10:01:51.959Z,playground,2025-04-29T15:31:51.959Z
6810a3cd5ee31294bc76009e,33,74.2,154,64,2025-04-29T10:02:53.089Z,playground,2025-04-29T15:32:53.089Z
6810a40a5ee31294bc76009f,32.7,75,161,62,2025-04-29T10:03:54.431Z,playground,2025-04-29T15:33:54.431Z
6810a4475ee31294bc7600a0,32.4,76.2,160,59,2025-04-29T10:04:55.926Z,playground,2025-04-29T15:34:55.926Z
6810a4855ee31294bc7600a1,32.3,76.5,171,60,2025-04-29T10:05:57.216Z,playground,2025-04-29T15:35:57.216Z
6810a4c25ee31294bc7600a2,32.4,76.4,170,61,2025-04-29T10:06:58.456Z,playground,2025-04-29T15:36:58.456Z
6810a4ff5ee31294bc7600a3,32.3,76.6,134,55,2025-04-29T10:07:59.685Z,playground,2025-04-29T15:37:59.685Z
6810a53d5ee31294bc7600a4,32.3,76.6,126,60,2025-04-29T10:09:01.031Z,playground,2025-04-29T15:39:01.031Z
6810a57a5ee31294bc7600a5,32.3,76.6,143,56,2025-04-29T10:10:02.165Z,playground,2025-04-29T15:40:02.165Z
6810a5b75ee31294bc7600a6,32.3,76.7,128,54,2025-04-29T10:11:03.309Z,playground,2025-04-29T15:41:03.309Z
6810a5f45ee31294bc7600a7,32.2,76.5,128,52,2025-04-29T10:12:04.539Z,playground,2025-04-29T15:42:04.539Z
